x,y,WIND_DIRECTION,UTC_YEAR,DEW_POINT_TEMP,WINDCHILL_FLAG,WIND_SPEED_FLAG,LOCAL_DATE,STATION_PRESSURE_FLAG,TEMP,RELATIVE_HUMIDITY,LOCAL_HOUR,PRECIP_AMOUNT,WIND_DIRECTION_FLAG,WINDCHILL,LOCAL_MONTH,PRECIP_AMOUNT_FLAG,TEMP_FLAG,DEW_POINT_TEMP_FLAG,WEATHER_ENG_DESC,ID,HUMIDEX_FLAG,WEATHER_FRE_DESC,UTC_DATE,STATION_NAME,HUMIDEX,UTC_MONTH,LOCAL_YEAR,VISIBILITY_FLAG,UTC_DAY,WIND_SPEED,PROVINCE_CODE,RELATIVE_HUMIDITY_FLAG,LOCAL_DAY,CLIMATE_IDENTIFIER,VISIBILITY,STATION_PRESSURE
-76.59944444444444,44.223333333333336,34,2017,17.9,,,2017-09-26 03:00:00,,18.1,98,3,0,,,9,,,,NA,6104142.2017.9.26.3,,ND,2017-09-26T08:00:00,KINGSTON CLIMATE,,9,2017,,26,7,ON,,26,6104142,,100.5
-76.59944444444444,44.223333333333336,1,2017,16.9,,,2017-09-26 04:00:00,,17.2,98,4,0,,,9,,,,NA,6104142.2017.9.26.4,,ND,2017-09-26T09:00:00,KINGSTON CLIMATE,,9,2017,,26,6,ON,,26,6104142,,100.48
-76.59944444444444,44.223333333333336,33,2017,16.2,,,2017-09-26 05:00:00,,16.6,98,5,0,,,9,,,,NA,6104142.2017.9.26.5,,ND,2017-09-26T10:00:00,KINGSTON CLIMATE,,9,2017,,26,10,ON,,26,6104142,,100.49
-76.59944444444444,44.223333333333336,1,2017,16.7,,,2017-09-26 06:00:00,,17.0,98,6,0,,,9,,,,NA,6104142.2017.9.26.6,,ND,2017-09-26T11:00:00,KINGSTON CLIMATE,,9,2017,,26,5,ON,,26,6104142,,100.47
-76.59944444444444,44.223333333333336,6,2017,18.3,,,2017-09-26 07:00:00,,18.7,98,7,0,,,9,,,,NA,6104142.2017.9.26.7,,ND,2017-09-26T12:00:00,KINGSTON CLIMATE,,9,2017,,26,3,ON,,26,6104142,,100.52
-76.59944444444444,44.223333333333336,5,2017,19.9,,,2017-09-26 08:00:00,,20.8,95,8,0,,,9,,,,NA,6104142.2017.9.26.8,,ND,2017-09-26T13:00:00,KINGSTON CLIMATE,28,9,2017,,26,4,ON,,26,6104142,,100.53
-76.59944444444444,44.223333333333336,13,2017,21.1,,,2017-09-26 09:00:00,,23.3,88,9,0,,,9,,,,NA,6104142.2017.9.26.9,,ND,2017-09-26T14:00:00,KINGSTON CLIMATE,32,9,2017,,26,6,ON,,26,6104142,,100.52
-76.59944444444444,44.223333333333336,15,2017,20.7,,,2017-09-26 10:00:00,,23.4,85,10,0,,,9,,,,NA,6104142.2017.9.26.10,,ND,2017-09-26T15:00:00,KINGSTON CLIMATE,32,9,2017,,26,13,ON,,26,6104142,,100.52
-76.59944444444444,44.223333333333336,14,2017,20.0,,,2017-09-26 11:00:00,,23.1,83,11,0,,,9,,,,NA,6104142.2017.9.26.11,,ND,2017-09-26T16:00:00,KINGSTON CLIMATE,31,9,2017,,26,6,ON,,26,6104142,,100.5
-76.59944444444444,44.223333333333336,15,2017,19.8,,,2017-09-26 12:00:00,,23.9,78,12,0,,,9,,,,NA,6104142.2017.9.26.12,,ND,2017-09-26T17:00:00,KINGSTON CLIMATE,31,9,2017,,26,9,ON,,26,6104142,,100.46
-76.59944444444444,44.223333333333336,18,2017,19.6,,,2017-09-26 13:00:00,,24.8,73,13,0,,,9,,,,NA,6104142.2017.9.26.13,,ND,2017-09-26T18:00:00,KINGSTON CLIMATE,32,9,2017,,26,9,ON,,26,6104142,,100.39
-76.59944444444444,44.223333333333336,18,2017,19.8,,,2017-09-26 14:00:00,,24.3,76,14,0,,,9,,,,NA,6104142.2017.9.26.14,,ND,2017-09-26T19:00:00,KINGSTON CLIMATE,32,9,2017,,26,9,ON,,26,6104142,,100.35
-76.59944444444444,44.223333333333336,16,2017,20.8,,,2017-09-26 15:00:00,,24.9,78,15,0,,,9,,,,NA,6104142.2017.9.26.15,,ND,2017-09-26T20:00:00,KINGSTON CLIMATE,33,9,2017,,26,6,ON,,26,6104142,,100.31
-76.59944444444444,44.223333333333336,15,2017,21.0,,,2017-09-26 16:00:00,,23.5,86,16,0,,,9,,,,NA,6104142.2017.9.26.16,,ND,2017-09-26T21:00:00,KINGSTON CLIMATE,32,9,2017,,26,9,ON,,26,6104142,,100.27
-76.59944444444444,44.223333333333336,16,2017,20.9,,,2017-09-26 17:00:00,,23.6,85,17,0,,,9,,,,NA,6104142.2017.9.26.17,,ND,2017-09-26T22:00:00,KINGSTON CLIMATE,32,9,2017,,26,8,ON,,26,6104142,,100.24
-76.59944444444444,44.223333333333336,18,2017,20.4,,,2017-09-26 18:00:00,,21.9,91,18,0,,,9,,,,NA,6104142.2017.9.26.18,,ND,2017-09-26T23:00:00,KINGSTON CLIMATE,30,9,2017,,26,7,ON,,26,6104142,,100.24
-76.59944444444444,44.223333333333336,19,2017,19.5,,,2017-09-26 19:00:00,,21.1,90,19,0,,,9,,,,NA,6104142.2017.9.26.19,,ND,2017-09-27T00:00:00,KINGSTON CLIMATE,28,9,2017,,27,7,ON,,26,6104142,,100.22
-76.59944444444444,44.223333333333336,0,2017,19.2,,,2017-09-26 20:00:00,,19.8,96,20,0,,,9,,,,NA,6104142.2017.9.26.20,,ND,2017-09-27T01:00:00,KINGSTON CLIMATE,,9,2017,,27,0,ON,,26,6104142,,100.24
-76.59944444444444,44.223333333333336,18,2017,19.9,,,2017-09-26 21:00:00,,20.2,99,21,0,,,9,,,,NA,6104142.2017.9.26.21,,ND,2017-09-27T02:00:00,KINGSTON CLIMATE,28,9,2017,,27,3,ON,,26,6104142,,100.23
-76.59944444444444,44.223333333333336,17,2017,20.0,,,2017-09-26 22:00:00,,20.2,99,22,0,,,9,,,,NA,6104142.2017.9.26.22,,ND,2017-09-27T03:00:00,KINGSTON CLIMATE,28,9,2017,,27,4,ON,,26,6104142,,100.21
-76.59944444444444,44.223333333333336,18,2017,20.7,,,2017-09-26 23:00:00,,20.9,99,23,0,,,9,,,,NA,6104142.2017.9.26.23,,ND,2017-09-27T04:00:00,KINGSTON CLIMATE,29,9,2017,,27,7,ON,,26,6104142,,100.18
-76.59944444444444,44.223333333333336,17,2017,21.1,,,2017-09-27 00:00:00,,21.2,99,0,0,,,9,,,,NA,6104142.2017.9.27.0,,ND,2017-09-27T05:00:00,KINGSTON CLIMATE,30,9,2017,,27,7,ON,,27,6104142,,100.15
-76.59944444444444,44.223333333333336,16,2017,21.3,,,2017-09-27 01:00:00,,21.6,99,1,0,,,9,,,,NA,6104142.2017.9.27.1,,ND,2017-09-27T06:00:00,KINGSTON CLIMATE,30,9,2017,,27,7,ON,,27,6104142,,100.14
-76.59944444444444,44.223333333333336,33,2017,17.7,,,2017-09-27 02:00:00,,17.9,98,2,0,,,9,,,,NA,6104142.2017.9.27.2,,ND,2017-09-27T07:00:00,KINGSTON CLIMATE,,9,2017,,27,5,ON,,27,6104142,,100.13
-76.59944444444444,44.223333333333336,15,2017,18.1,,,2017-09-27 03:00:00,,18.2,99,3,0,,,9,,,,NA,6104142.2017.9.27.3,,ND,2017-09-27T08:00:00,KINGSTON CLIMATE,,9,2017,,27,3,ON,,27,6104142,,100.08
-76.59944444444444,44.223333333333336,15,2017,20.9,,,2017-09-27 04:00:00,,21.1,99,4,0,,,9,,,,NA,6104142.2017.9.27.4,,ND,2017-09-27T09:00:00,KINGSTON CLIMATE,29,9,2017,,27,8,ON,,27,6104142,,100.03
-76.59944444444444,44.223333333333336,17,2017,21.5,,,2017-09-27 05:00:00,,21.7,99,5,0,,,9,,,,NA,6104142.2017.9.27.5,,ND,2017-09-27T10:00:00,KINGSTON CLIMATE,31,9,2017,,27,11,ON,,27,6104142,,100.03
-76.59944444444444,44.223333333333336,18,2017,21.1,,,2017-09-27 06:00:00,,21.6,97,6,0,,,9,,,,NA,6104142.2017.9.27.6,,ND,2017-09-27T11:00:00,KINGSTON CLIMATE,30,9,2017,,27,14,ON,,27,6104142,,100.02
-76.59944444444444,44.223333333333336,18,2017,21.7,,,2017-09-27 07:00:00,,22.4,96,7,0,,,9,,,,NA,6104142.2017.9.27.7,,ND,2017-09-27T12:00:00,KINGSTON CLIMATE,31,9,2017,,27,14,ON,,27,6104142,,100.02
-76.59944444444444,44.223333333333336,18,2017,21.9,,,2017-09-27 08:00:00,,22.9,94,8,0,,,9,,,,NA,6104142.2017.9.27.8,,ND,2017-09-27T13:00:00,KINGSTON CLIMATE,32,9,2017,,27,15,ON,,27,6104142,,100.0
-76.59944444444444,44.223333333333336,18,2017,21.5,,,2017-09-27 09:00:00,,23.6,88,9,0,,,9,,,,NA,6104142.2017.9.27.9,,ND,2017-09-27T14:00:00,KINGSTON CLIMATE,32,9,2017,,27,18,ON,,27,6104142,,99.96
-76.59944444444444,44.223333333333336,18,2017,20.9,,,2017-09-27 10:00:00,,24.1,82,10,0,,,9,,,,NA,6104142.2017.9.27.10,,ND,2017-09-27T15:00:00,KINGSTON CLIMATE,32,9,2017,,27,19,ON,,27,6104142,,99.94
-76.59944444444444,44.223333333333336,18,2017,21.2,,,2017-09-27 11:00:00,,24.1,84,11,0,,,9,,,,NA,6104142.2017.9.27.11,,ND,2017-09-27T16:00:00,KINGSTON CLIMATE,33,9,2017,,27,20,ON,,27,6104142,,99.86
-76.59944444444444,44.223333333333336,18,2017,21.9,,,2017-09-27 12:00:00,,25.5,81,12,0,,,9,,,,NA,6104142.2017.9.27.12,,ND,2017-09-27T17:00:00,KINGSTON CLIMATE,35,9,2017,,27,19,ON,,27,6104142,,99.81
-76.59944444444444,44.223333333333336,18,2017,21.6,,,2017-09-27 13:00:00,,25.7,78,13,0,,,9,,,,NA,6104142.2017.9.27.13,,ND,2017-09-27T18:00:00,KINGSTON CLIMATE,35,9,2017,,27,22,ON,,27,6104142,,99.74
-76.59944444444444,44.223333333333336,18,2017,21.0,,,2017-09-27 14:00:00,,25.5,76,14,0,,,9,,,,NA,6104142.2017.9.27.14,,ND,2017-09-27T19:00:00,KINGSTON CLIMATE,34,9,2017,,27,24,ON,,27,6104142,,99.66
-76.59944444444444,44.223333333333336,23,2017,19.9,,,2017-09-27 15:00:00,,28.4,60,15,0,,,9,,,,NA,6104142.2017.9.27.15,,ND,2017-09-27T20:00:00,KINGSTON CLIMATE,36,9,2017,,27,15,ON,,27,6104142,,99.64
-76.59944444444444,44.223333333333336,25,2017,19.9,,,2017-09-27 16:00:00,,27.4,64,16,0,,,9,,,,NA,6104142.2017.9.27.16,,ND,2017-09-27T21:00:00,KINGSTON CLIMATE,35,9,2017,,27,13,ON,,27,6104142,,99.62
-76.59944444444444,44.223333333333336,28,2017,18.1,,,2017-09-27 17:00:00,,25.0,66,17,0,,,9,,,,NA,6104142.2017.9.27.17,,ND,2017-09-27T22:00:00,KINGSTON CLIMATE,31,9,2017,,27,24,ON,,27,6104142,,99.67
-76.59944444444444,44.223333333333336,28,2017,17.4,,,2017-09-27 18:00:00,,22.7,72,18,0,,,9,,,,NA,6104142.2017.9.27.18,,ND,2017-09-27T23:00:00,KINGSTON CLIMATE,28,9,2017,,27,16,ON,,27,6104142,,99.73
-76.59944444444444,44.223333333333336,28,2017,14.2,,,2017-09-27 19:00:00,,20.1,69,19,0,,,9,,,,NA,6104142.2017.9.27.19,,ND,2017-09-28T00:00:00,KINGSTON CLIMATE,,9,2017,,28,21,ON,,27,6104142,,99.84
-76.59944444444444,44.223333333333336,28,2017,13.0,,,2017-09-27 20:00:00,,19.0,68,20,0,,,9,,,,NA,6104142.2017.9.27.20,,ND,2017-09-28T01:00:00,KINGSTON CLIMATE,,9,2017,,28,20,ON,,27,6104142,,99.93
-76.59944444444444,44.223333333333336,28,2017,11.5,,,2017-09-27 21:00:00,,17.7,67,21,0,,,9,,,,NA,6104142.2017.9.27.21,,ND,2017-09-28T02:00:00,KINGSTON CLIMATE,,9,2017,,28,15,ON,,27,6104142,,99.98
-76.59944444444444,44.223333333333336,28,2017,10.7,,,2017-09-27 22:00:00,,16.8,67,22,0,,,9,,,,NA,6104142.2017.9.27.22,,ND,2017-09-28T03:00:00,KINGSTON CLIMATE,,9,2017,,28,14,ON,,27,6104142,,100.02
-76.59944444444444,44.223333333333336,26,2017,10.6,,,2017-09-27 23:00:00,,16.0,70,23,0,,,9,,,,NA,6104142.2017.9.27.23,,ND,2017-09-28T04:00:00,KINGSTON CLIMATE,,9,2017,,28,12,ON,,27,6104142,,100.03
-76.59944444444444,44.223333333333336,27,2017,10.4,,,2017-09-28 00:00:00,,15.1,73,0,0,,,9,,,,NA,6104142.2017.9.28.0,,ND,2017-09-28T05:00:00,KINGSTON CLIMATE,,9,2017,,28,13,ON,,28,6104142,,100.07
-76.59944444444444,44.223333333333336,29,2017,9.6,,,2017-09-28 01:00:00,,14.4,73,1,0,,,9,,,,NA,6104142.2017.9.28.1,,ND,2017-09-28T06:00:00,KINGSTON CLIMATE,,9,2017,,28,14,ON,,28,6104142,,100.12
-76.59944444444444,44.223333333333336,29,2017,9.4,,,2017-09-28 02:00:00,,13.7,75,2,0,,,9,,,,NA,6104142.2017.9.28.2,,ND,2017-09-28T07:00:00,KINGSTON CLIMATE,,9,2017,,28,10,ON,,28,6104142,,100.12
-76.59944444444444,44.223333333333336,29,2017,9.2,,,2017-09-28 03:00:00,,12.5,80,3,0,,,9,,,,NA,6104142.2017.9.28.3,,ND,2017-09-28T08:00:00,KINGSTON CLIMATE,,9,2017,,28,11,ON,,28,6104142,,100.15
-76.59944444444444,44.223333333333336,30,2017,9.1,,,2017-09-28 04:00:00,,11.8,84,4,0,,,9,,,,NA,6104142.2017.9.28.4,,ND,2017-09-28T09:00:00,KINGSTON CLIMATE,,9,2017,,28,11,ON,,28,6104142,,100.21
-76.59944444444444,44.223333333333336,32,2017,9.1,,,2017-09-28 05:00:00,,10.9,89,5,0,,,9,,,,NA,6104142.2017.9.28.5,,ND,2017-09-28T10:00:00,KINGSTON CLIMATE,,9,2017,,28,11,ON,,28,6104142,,100.26
-76.59944444444444,44.223333333333336,32,2017,8.8,,,2017-09-28 06:00:00,,10.1,92,6,0,,,9,,,,NA,6104142.2017.9.28.6,,ND,2017-09-28T11:00:00,KINGSTON CLIMATE,,9,2017,,28,9,ON,,28,6104142,,100.31
-76.59944444444444,44.223333333333336,34,2017,9.1,,,2017-09-28 07:00:00,,11.1,88,7,0,,,9,,,,NA,6104142.2017.9.28.7,,ND,2017-09-28T12:00:00,KINGSTON CLIMATE,,9,2017,,28,10,ON,,28,6104142,,100.39
-76.59944444444444,44.223333333333336,36,2017,6.2,,,2017-09-28 08:00:00,,12.4,66,8,0,,,9,,,,NA,6104142.2017.9.28.8,,ND,2017-09-28T13:00:00,KINGSTON CLIMATE,,9,2017,,28,21,ON,,28,6104142,,100.44
-76.59944444444444,44.223333333333336,34,2017,6.3,,,2017-09-28 09:00:00,,13.5,62,9,0,,,9,,,,NA,6104142.2017.9.28.9,,ND,2017-09-28T14:00:00,KINGSTON CLIMATE,,9,2017,,28,12,ON,,28,6104142,,100.47
-76.59944444444444,44.223333333333336,33,2017,6.0,,,2017-09-28 10:00:00,,14.7,56,10,0,,,9,,,,NA,6104142.2017.9.28.10,,ND,2017-09-28T15:00:00,KINGSTON CLIMATE,,9,2017,,28,15,ON,,28,6104142,,100.45
-76.59944444444444,44.223333333333336,32,2017,5.7,,,2017-09-28 11:00:00,,15.2,53,11,0,,,9,,,,NA,6104142.2017.9.28.11,,ND,2017-09-28T16:00:00,KINGSTON CLIMATE,,9,2017,,28,17,ON,,28,6104142,,100.47
-76.59944444444444,44.223333333333336,35,2017,6.9,,,2017-09-28 12:00:00,,16.4,53,12,0,,,9,,,,NA,6104142.2017.9.28.12,,ND,2017-09-28T17:00:00,KINGSTON CLIMATE,,9,2017,,28,11,ON,,28,6104142,,100.43
-76.59944444444444,44.223333333333336,33,2017,5.3,,,2017-09-28 13:00:00,,16.0,49,13,0,,,9,,,,NA,6104142.2017.9.28.13,,ND,2017-09-28T18:00:00,KINGSTON CLIMATE,,9,2017,,28,18,ON,,28,6104142,,100.41
-76.59944444444444,44.223333333333336,33,2017,6.8,,,2017-09-28 14:00:00,,17.4,50,14,0,,,9,,,,NA,6104142.2017.9.28.14,,ND,2017-09-28T19:00:00,KINGSTON CLIMATE,,9,2017,,28,14,ON,,28,6104142,,100.39
-76.59944444444444,44.223333333333336,35,2017,5.7,,,2017-09-28 15:00:00,,16.8,48,15,0,,,9,,,,NA,6104142.2017.9.28.15,,ND,2017-09-28T20:00:00,KINGSTON CLIMATE,,9,2017,,28,16,ON,,28,6104142,,100.38
-76.59944444444444,44.223333333333336,30,2017,4.4,,,2017-09-28 16:00:00,,16.5,45,16,0,,,9,,,,NA,6104142.2017.9.28.16,,ND,2017-09-28T21:00:00,KINGSTON CLIMATE,,9,2017,,28,18,ON,,28,6104142,,100.41
-76.59944444444444,44.223333333333336,36,2017,5.9,,,2017-09-28 17:00:00,,15.0,54,17,0,,,9,,,,NA,6104142.2017.9.28.17,,ND,2017-09-28T22:00:00,KINGSTON CLIMATE,,9,2017,,28,12,ON,,28,6104142,,100.45
-76.59944444444444,44.223333333333336,2,2017,5.8,,,2017-09-28 18:00:00,,13.2,61,18,0,,,9,,,,NA,6104142.2017.9.28.18,,ND,2017-09-28T23:00:00,KINGSTON CLIMATE,,9,2017,,28,13,ON,,28,6104142,,100.47
-76.59944444444444,44.223333333333336,3,2017,5.3,,,2017-09-28 19:00:00,,11.5,66,19,0,,,9,,,,NA,6104142.2017.9.28.19,,ND,2017-09-29T00:00:00,KINGSTON CLIMATE,,9,2017,,29,12,ON,,28,6104142,,100.52
-76.59944444444444,44.223333333333336,3,2017,5.5,,,2017-09-28 20:00:00,,11.1,68,20,0,,,9,,,,NA,6104142.2017.9.28.20,,ND,2017-09-29T01:00:00,KINGSTON CLIMATE,,9,2017,,29,11,ON,,28,6104142,,100.57
-76.59944444444444,44.223333333333336,2,2017,5.4,,,2017-09-28 21:00:00,,10.8,69,21,0,,,9,,,,NA,6104142.2017.9.28.21,,ND,2017-09-29T02:00:00,KINGSTON CLIMATE,,9,2017,,29,8,ON,,28,6104142,,100.62
-76.59944444444444,44.223333333333336,36,2017,5.8,,,2017-09-28 22:00:00,,9.9,76,22,0,,,9,,,,NA,6104142.2017.9.28.22,,ND,2017-09-29T03:00:00,KINGSTON CLIMATE,,9,2017,,29,7,ON,,28,6104142,,100.63
-76.59944444444444,44.223333333333336,35,2017,5.8,,,2017-09-28 23:00:00,,8.4,84,23,0,,,9,,,,NA,6104142.2017.9.28.23,,ND,2017-09-29T04:00:00,KINGSTON CLIMATE,,9,2017,,29,8,ON,,28,6104142,,100.65
-76.59944444444444,44.223333333333336,35,2017,4.6,,,2017-09-29 00:00:00,,6.7,87,0,0,,,9,,,,NA,6104142.2017.9.29.0,,ND,2017-09-29T05:00:00,KINGSTON CLIMATE,,9,2017,,29,10,ON,,29,6104142,,100.67
-76.59944444444444,44.223333333333336,1,2017,4.9,,,2017-09-29 01:00:00,,6.9,87,1,0,,,9,,,,NA,6104142.2017.9.29.1,,ND,2017-09-29T06:00:00,KINGSTON CLIMATE,,9,2017,,29,9,ON,,29,6104142,,100.66
-76.59944444444444,44.223333333333336,34,2017,5.0,,,2017-09-29 02:00:00,,6.4,91,2,0,,,9,,,,NA,6104142.2017.9.29.2,,ND,2017-09-29T07:00:00,KINGSTON CLIMATE,,9,2017,,29,7,ON,,29,6104142,,100.66
-76.59944444444444,44.223333333333336,33,2017,3.6,,,2017-09-29 03:00:00,,4.9,91,3,0,,,9,,,,NA,6104142.2017.9.29.3,,ND,2017-09-29T08:00:00,KINGSTON CLIMATE,,9,2017,,29,9,ON,,29,6104142,,100.66
-76.59944444444444,44.223333333333336,33,2017,3.0,,,2017-09-29 04:00:00,,3.7,95,4,0,,,9,,,,NA,6104142.2017.9.29.4,,ND,2017-09-29T09:00:00,KINGSTON CLIMATE,,9,2017,,29,11,ON,,29,6104142,,100.67
-76.59944444444444,44.223333333333336,34,2017,3.7,,,2017-09-29 05:00:00,,4.2,97,5,0,,,9,,,,NA,6104142.2017.9.29.5,,ND,2017-09-29T10:00:00,KINGSTON CLIMATE,,9,2017,,29,11,ON,,29,6104142,,100.69
-76.59944444444444,44.223333333333336,0,2017,4.1,,,2017-09-29 06:00:00,,4.5,97,6,0,,,9,,,,NA,6104142.2017.9.29.6,,ND,2017-09-29T11:00:00,KINGSTON CLIMATE,,9,2017,,29,0,ON,,29,6104142,,100.7
-76.59944444444444,44.223333333333336,33,2017,4.8,,,2017-09-29 07:00:00,,5.5,95,7,0,,,9,,,,NA,6104142.2017.9.29.7,,ND,2017-09-29T12:00:00,KINGSTON CLIMATE,,9,2017,,29,7,ON,,29,6104142,,100.79
-76.59944444444444,44.223333333333336,3,2017,5.5,,,2017-09-29 08:00:00,,9.9,74,8,0,,,9,,,,NA,6104142.2017.9.29.8,,ND,2017-09-29T13:00:00,KINGSTON CLIMATE,,9,2017,,29,8,ON,,29,6104142,,100.78
-76.59944444444444,44.223333333333336,6,2017,6.2,,,2017-09-29 09:00:00,,12.2,67,9,0,,,9,,,,NA,6104142.2017.9.29.9,,ND,2017-09-29T14:00:00,KINGSTON CLIMATE,,9,2017,,29,9,ON,,29,6104142,,100.77
-76.59944444444444,44.223333333333336,10,2017,5.5,,,2017-09-29 10:00:00,,13.8,57,10,0,,,9,,,,NA,6104142.2017.9.29.10,,ND,2017-09-29T15:00:00,KINGSTON CLIMATE,,9,2017,,29,9,ON,,29,6104142,,100.72
-76.59944444444444,44.223333333333336,11,2017,3.5,,,2017-09-29 11:00:00,,13.5,51,11,0,,,9,,,,NA,6104142.2017.9.29.11,,ND,2017-09-29T16:00:00,KINGSTON CLIMATE,,9,2017,,29,12,ON,,29,6104142,,100.65
-76.59944444444444,44.223333333333336,12,2017,5.5,,,2017-09-29 12:00:00,,14.1,56,12,0,,,9,,,,NA,6104142.2017.9.29.12,,ND,2017-09-29T17:00:00,KINGSTON CLIMATE,,9,2017,,29,11,ON,,29,6104142,,100.63
-76.59944444444444,44.223333333333336,12,2017,4.3,,,2017-09-29 13:00:00,,13.4,54,13,0,,,9,,,,NA,6104142.2017.9.29.13,,ND,2017-09-29T18:00:00,KINGSTON CLIMATE,,9,2017,,29,10,ON,,29,6104142,,100.57
-76.59944444444444,44.223333333333336,9,2017,5.1,,,2017-09-29 14:00:00,,13.5,57,14,0,,,9,,,,NA,6104142.2017.9.29.14,,ND,2017-09-29T19:00:00,KINGSTON CLIMATE,,9,2017,,29,9,ON,,29,6104142,,100.53
-76.59944444444444,44.223333333333336,4,2017,5.0,,,2017-09-29 15:00:00,,13.1,58,15,0,,,9,,,,NA,6104142.2017.9.29.15,,ND,2017-09-29T20:00:00,KINGSTON CLIMATE,,9,2017,,29,7,ON,,29,6104142,,100.53
-76.59944444444444,44.223333333333336,5,2017,6.6,,,2017-09-29 16:00:00,,12.2,69,16,0.3,,,9,,,,NA,6104142.2017.9.29.16,,ND,2017-09-29T21:00:00,KINGSTON CLIMATE,,9,2017,,29,17,ON,,29,6104142,,100.41
-76.59944444444444,44.223333333333336,1,2017,6.6,,,2017-09-29 17:00:00,,11.9,70,17,0,,,9,,,,NA,6104142.2017.9.29.17,,ND,2017-09-29T22:00:00,KINGSTON CLIMATE,,9,2017,,29,9,ON,,29,6104142,,100.45
-76.59944444444444,44.223333333333336,6,2017,8.5,,,2017-09-29 18:00:00,,10.5,87,18,1.7,,,9,,,,NA,6104142.2017.9.29.18,,ND,2017-09-29T23:00:00,KINGSTON CLIMATE,,9,2017,,29,12,ON,,29,6104142,,100.48
-76.59944444444444,44.223333333333336,3,2017,7.4,,,2017-09-29 19:00:00,,9.9,84,19,0.7,,,9,,,,NA,6104142.2017.9.29.19,,ND,2017-09-30T00:00:00,KINGSTON CLIMATE,,9,2017,,30,13,ON,,29,6104142,,100.5
-76.59944444444444,44.223333333333336,3,2017,7.8,,,2017-09-29 20:00:00,,9.5,89,20,2.5,,,9,,,,NA,6104142.2017.9.29.20,,ND,2017-09-30T01:00:00,KINGSTON CLIMATE,,9,2017,,30,16,ON,,29,6104142,,100.54
-76.59944444444444,44.223333333333336,3,2017,7.1,,,2017-09-29 21:00:00,,9.6,85,21,0.1,,,9,,,,NA,6104142.2017.9.29.21,,ND,2017-09-30T02:00:00,KINGSTON CLIMATE,,9,2017,,30,17,ON,,29,6104142,,100.58
-76.59944444444444,44.223333333333336,3,2017,7.6,,,2017-09-29 22:00:00,,9.7,87,22,0,,,9,,,,NA,6104142.2017.9.29.22,,ND,2017-09-30T03:00:00,KINGSTON CLIMATE,,9,2017,,30,21,ON,,29,6104142,,100.65
-76.59944444444444,44.223333333333336,2,2017,6.8,,,2017-09-29 23:00:00,,9.2,85,23,0.1,,,9,,,,NA,6104142.2017.9.29.23,,ND,2017-09-30T04:00:00,KINGSTON CLIMATE,,9,2017,,30,25,ON,,29,6104142,,100.74
-76.59944444444444,44.223333333333336,1,2017,6.9,,,2017-09-30 00:00:00,,8.7,88,0,0.4,,,9,,,,NA,6104142.2017.9.30.0,,ND,2017-09-30T05:00:00,KINGSTON CLIMATE,,9,2017,,30,21,ON,,30,6104142,,100.79
-76.59944444444444,44.223333333333336,36,2017,7.1,,,2017-09-30 01:00:00,,8.7,90,1,0.1,,,9,,,,NA,6104142.2017.9.30.1,,ND,2017-09-30T06:00:00,KINGSTON CLIMATE,,9,2017,,30,20,ON,,30,6104142,,100.86
-76.59944444444444,44.223333333333336,36,2017,6.5,,,2017-09-30 02:00:00,,8.5,87,2,0,,,9,,,,NA,6104142.2017.9.30.2,,ND,2017-09-30T07:00:00,KINGSTON CLIMATE,,9,2017,,30,20,ON,,30,6104142,,100.92
-76.59944444444444,44.223333333333336,35,2017,6.1,,,2017-09-30 03:00:00,,7.8,89,3,0,,,9,,,,NA,6104142.2017.9.30.3,,ND,2017-09-30T08:00:00,KINGSTON CLIMATE,,9,2017,,30,17,ON,,30,6104142,,100.98
-76.59944444444444,44.223333333333336,35,2017,6.6,,,2017-09-30 04:00:00,,8.3,89,4,0,,,9,,,,NA,6104142.2017.9.30.4,,ND,2017-09-30T09:00:00,KINGSTON CLIMATE,,9,2017,,30,16,ON,,30,6104142,,101.06
-76.59944444444444,44.223333333333336,34,2017,6.1,,,2017-09-30 05:00:00,,7.7,90,5,0,,,9,,,,NA,6104142.2017.9.30.5,,ND,2017-09-30T10:00:00,KINGSTON CLIMATE,,9,2017,,30,14,ON,,30,6104142,,101.16
-76.59944444444444,44.223333333333336,35,2017,6.5,,,2017-09-30 06:00:00,,8.5,88,6,0,,,9,,,,NA,6104142.2017.9.30.6,,ND,2017-09-30T11:00:00,KINGSTON CLIMATE,,9,2017,,30,15,ON,,30,6104142,,101.27
-76.59944444444444,44.223333333333336,35,2017,6.3,,,2017-09-30 07:00:00,,8.7,85,7,0,,,9,,,,NA,6104142.2017.9.30.7,,ND,2017-09-30T12:00:00,KINGSTON CLIMATE,,9,2017,,30,16,ON,,30,6104142,,101.39
-76.59944444444444,44.223333333333336,35,2017,6.0,,,2017-09-30 08:00:00,,8.9,82,8,0,,,9,,,,NA,6104142.2017.9.30.8,,ND,2017-09-30T13:00:00,KINGSTON CLIMATE,,9,2017,,30,16,ON,,30,6104142,,101.48
-76.59944444444444,44.223333333333336,2,2017,5.0,,,2017-09-30 09:00:00,,10.7,68,9,0,,,9,,,,NA,6104142.2017.9.30.9,,ND,2017-09-30T14:00:00,KINGSTON CLIMATE,,9,2017,,30,19,ON,,30,6104142,,101.55
