x,y,WINDCHILL,TEMP,WIND_DIRECTION_FLAG,HUMIDEX_FLAG,RELATIVE_HUMIDITY_FLAG,UTC_YEAR,LOCAL_MONTH,LOCAL_HOUR,WIND_SPEED_FLAG,HUMIDEX,DEW_POINT_TEMP,WIND_SPEED,STATION_PRESSURE,PROVINCE_CODE,PRECIP_AMOUNT_FLAG,WIND_DIRECTION,WINDCHILL_FLAG,LOCAL_YEAR,PRECIP_AMOUNT,TEMP_FLAG,VISIBILITY,UTC_MONTH,WEATHER_ENG_DESC,ID,UTC_DAY,CLIMATE_IDENTIFIER,LOCAL_DAY,DEW_POINT_TEMP_FLAG,STATION_PRESSURE_FLAG,LOCAL_DATE,STATION_NAME,UTC_DATE,VISIBILITY_FLAG,WEATHER_FRE_DESC,RELATIVE_HUMIDITY
-76.59944444444444,44.223333333333336,,22.4,,,,2023,7,14,,28,16.8,20,100.21,ON,,19,,2023,0,,,7,NA,6104142.2023.7.14.14,14,6104142,14,,,2023-07-14 14:00:00,KINGSTON CLIMATE,2023-07-14T19:00:00,,ND,70
-76.59944444444444,44.223333333333336,,23.2,,,,2023,7,15,,28,15.9,20,100.19,ON,,19,,2023,0,,,7,NA,6104142.2023.7.14.15,14,6104142,14,,,2023-07-14 15:00:00,KINGSTON CLIMATE,2023-07-14T20:00:00,,ND,64
-76.59944444444444,44.223333333333336,,22.9,,,,2023,7,16,,29,17.7,18,100.18,ON,,19,,2023,0,,,7,NA,6104142.2023.7.14.16,14,6104142,14,,,2023-07-14 16:00:00,KINGSTON CLIMATE,2023-07-14T21:00:00,,ND,73
-76.59944444444444,44.223333333333336,,23.0,,,,2023,7,17,,27,15.4,16,100.14,ON,,20,,2023,0,,,7,NA,6104142.2023.7.14.17,14,6104142,14,,,2023-07-14 17:00:00,KINGSTON CLIMATE,2023-07-14T22:00:00,,ND,62
-76.59944444444444,44.223333333333336,,22.2,,,,2023,7,18,,26,15.5,14,100.13,ON,,19,,2023,0,,,7,NA,6104142.2023.7.14.18,14,6104142,14,,,2023-07-14 18:00:00,KINGSTON CLIMATE,2023-07-14T23:00:00,,ND,66
-76.59944444444444,44.223333333333336,,21.4,,,,2023,7,19,,26,16.0,8,100.11,ON,,18,,2023,0,,,7,NA,6104142.2023.7.14.19,15,6104142,14,,,2023-07-14 19:00:00,KINGSTON CLIMATE,2023-07-15T00:00:00,,ND,71
-76.59944444444444,44.223333333333336,,20.8,,,,2023,7,20,,26,17.0,3,100.1,ON,,18,,2023,0,,,7,NA,6104142.2023.7.14.20,15,6104142,14,,,2023-07-14 20:00:00,KINGSTON CLIMATE,2023-07-15T01:00:00,,ND,79
-76.59944444444444,44.223333333333336,,19.1,,,,2023,7,21,,,17.0,4,100.15,ON,,17,,2023,0,,,7,NA,6104142.2023.7.14.21,15,6104142,14,,,2023-07-14 21:00:00,KINGSTON CLIMATE,2023-07-15T02:00:00,,ND,87
-76.59944444444444,44.223333333333336,,17.8,,,,2023,7,22,,,16.0,4,100.17,ON,,15,,2023,0,,,7,NA,6104142.2023.7.14.22,15,6104142,14,,,2023-07-14 22:00:00,KINGSTON CLIMATE,2023-07-15T03:00:00,,ND,89
-76.59944444444444,44.223333333333336,,18.7,,,,2023,7,23,,,16.6,8,100.2,ON,,20,,2023,0,,,7,NA,6104142.2023.7.14.23,15,6104142,14,,,2023-07-14 23:00:00,KINGSTON CLIMATE,2023-07-15T04:00:00,,ND,88
-76.59944444444444,44.223333333333336,,17.5,,,,2023,7,0,,,16.3,3,100.21,ON,,27,,2023,0,,,7,NA,6104142.2023.7.15.0,15,6104142,15,,,2023-07-15 00:00:00,KINGSTON CLIMATE,2023-07-15T05:00:00,,ND,93
-76.59944444444444,44.223333333333336,,16.3,,,,2023,7,1,,,15.8,3,100.16,ON,,5,,2023,0,,,7,NA,6104142.2023.7.15.1,15,6104142,15,,,2023-07-15 01:00:00,KINGSTON CLIMATE,2023-07-15T06:00:00,,ND,97
-76.59944444444444,44.223333333333336,,15.7,,,,2023,7,2,,,15.2,2,100.14,ON,,4,,2023,0,,,7,NA,6104142.2023.7.15.2,15,6104142,15,,,2023-07-15 02:00:00,KINGSTON CLIMATE,2023-07-15T07:00:00,,ND,97
-76.59944444444444,44.223333333333336,,14.8,,,,2023,7,3,,,14.1,4,100.16,ON,,35,,2023,0,,,7,NA,6104142.2023.7.15.3,15,6104142,15,,,2023-07-15 03:00:00,KINGSTON CLIMATE,2023-07-15T08:00:00,,ND,96
-76.59944444444444,44.223333333333336,,14.2,,,,2023,7,4,,,13.6,7,100.18,ON,,34,,2023,0,,,7,NA,6104142.2023.7.15.4,15,6104142,15,,,2023-07-15 04:00:00,KINGSTON CLIMATE,2023-07-15T09:00:00,,ND,96
-76.59944444444444,44.223333333333336,,14.6,,,,2023,7,5,,,14.1,6,100.17,ON,,35,,2023,0,,,7,NA,6104142.2023.7.15.5,15,6104142,15,,,2023-07-15 05:00:00,KINGSTON CLIMATE,2023-07-15T10:00:00,,ND,97
-76.59944444444444,44.223333333333336,,18.2,,,,2023,7,6,,,17.5,4,100.2,ON,,3,,2023,0,,,7,NA,6104142.2023.7.15.6,15,6104142,15,,,2023-07-15 06:00:00,KINGSTON CLIMATE,2023-07-15T11:00:00,,ND,95
-76.59944444444444,44.223333333333336,,20.7,,,,2023,7,7,,27,18.7,5,100.19,ON,,7,,2023,0,,,7,NA,6104142.2023.7.15.7,15,6104142,15,,,2023-07-15 07:00:00,KINGSTON CLIMATE,2023-07-15T12:00:00,,ND,88
-76.59944444444444,44.223333333333336,,22.3,,,,2023,7,8,,28,17.6,12,100.19,ON,,12,,2023,0,,,7,NA,6104142.2023.7.15.8,15,6104142,15,,,2023-07-15 08:00:00,KINGSTON CLIMATE,2023-07-15T13:00:00,,ND,75
-76.59944444444444,44.223333333333336,,23.0,,,,2023,7,9,,29,18.1,14,100.24,ON,,15,,2023,0,,,7,NA,6104142.2023.7.15.9,15,6104142,15,,,2023-07-15 09:00:00,KINGSTON CLIMATE,2023-07-15T14:00:00,,ND,74
-76.59944444444444,44.223333333333336,,23.5,,,,2023,7,10,,30,19.0,13,100.24,ON,,16,,2023,0,,,7,NA,6104142.2023.7.15.10,15,6104142,15,,,2023-07-15 10:00:00,KINGSTON CLIMATE,2023-07-15T15:00:00,,ND,76
-76.59944444444444,44.223333333333336,,23.0,,,,2023,7,11,,30,19.2,15,100.25,ON,,16,,2023,0,,,7,NA,6104142.2023.7.15.11,15,6104142,15,,,2023-07-15 11:00:00,KINGSTON CLIMATE,2023-07-15T16:00:00,,ND,79
-76.59944444444444,44.223333333333336,,24.1,,,,2023,7,12,,31,19.7,10,100.21,ON,,16,,2023,0,,,7,NA,6104142.2023.7.15.12,15,6104142,15,,,2023-07-15 12:00:00,KINGSTON CLIMATE,2023-07-15T17:00:00,,ND,77
-76.59944444444444,44.223333333333336,,24.3,,,,2023,7,13,,31,19.0,9,100.16,ON,,16,,2023,0,,,7,NA,6104142.2023.7.15.13,15,6104142,15,,,2023-07-15 13:00:00,KINGSTON CLIMATE,2023-07-15T18:00:00,,ND,72
-76.59944444444444,44.223333333333336,,24.9,,,,2023,7,14,,32,20.0,5,100.13,ON,,17,,2023,0,,,7,NA,6104142.2023.7.15.14,15,6104142,15,,,2023-07-15 14:00:00,KINGSTON CLIMATE,2023-07-15T19:00:00,,ND,74
-76.59944444444444,44.223333333333336,,25.4,,,,2023,7,15,,33,20.1,5,100.08,ON,,19,,2023,0,,,7,NA,6104142.2023.7.15.15,15,6104142,15,,,2023-07-15 15:00:00,KINGSTON CLIMATE,2023-07-15T20:00:00,,ND,72
-76.59944444444444,44.223333333333336,,26.6,,,,2023,7,16,,34,20.3,6,100.02,ON,,21,,2023,0,,,7,NA,6104142.2023.7.15.16,15,6104142,15,,,2023-07-15 16:00:00,KINGSTON CLIMATE,2023-07-15T21:00:00,,ND,68
-76.59944444444444,44.223333333333336,,26.3,,,,2023,7,17,,34,20.6,6,100.03,ON,,24,,2023,0,,,7,NA,6104142.2023.7.15.17,15,6104142,15,,,2023-07-15 17:00:00,KINGSTON CLIMATE,2023-07-15T22:00:00,,ND,71
-76.59944444444444,44.223333333333336,,24.5,,,,2023,7,18,,32,19.7,13,100.07,ON,,30,,2023,0,,,7,NA,6104142.2023.7.15.18,15,6104142,15,,,2023-07-15 18:00:00,KINGSTON CLIMATE,2023-07-15T23:00:00,,ND,74
-76.59944444444444,44.223333333333336,,22.7,,,,2023,7,19,,31,20.7,11,100.08,ON,,31,,2023,0,,,7,NA,6104142.2023.7.15.19,16,6104142,15,,,2023-07-15 19:00:00,KINGSTON CLIMATE,2023-07-16T00:00:00,,ND,88
-76.59944444444444,44.223333333333336,,21.5,,,,2023,7,20,,29,19.5,11,100.01,ON,,32,,2023,0.3,,,7,NA,6104142.2023.7.15.20,16,6104142,15,,,2023-07-15 20:00:00,KINGSTON CLIMATE,2023-07-16T01:00:00,,ND,88
-76.59944444444444,44.223333333333336,,20.9,,,,2023,7,21,,28,19.5,7,99.96,ON,,35,,2023,0,,,7,NA,6104142.2023.7.15.21,16,6104142,15,,,2023-07-15 21:00:00,KINGSTON CLIMATE,2023-07-16T02:00:00,,ND,92
-76.59944444444444,44.223333333333336,,21.1,,,,2023,7,22,,27,18.1,12,99.88,ON,,34,,2023,0.3,,,7,NA,6104142.2023.7.15.22,16,6104142,15,,,2023-07-15 22:00:00,KINGSTON CLIMATE,2023-07-16T03:00:00,,ND,83
-76.59944444444444,44.223333333333336,,20.9,,,,2023,7,23,,27,18.7,10,99.86,ON,,8,,2023,0,,,7,NA,6104142.2023.7.15.23,16,6104142,15,,,2023-07-15 23:00:00,KINGSTON CLIMATE,2023-07-16T04:00:00,,ND,88
-76.59944444444444,44.223333333333336,,22.2,,,,2023,7,0,,29,19.4,12,99.8,ON,,10,,2023,0,,,7,NA,6104142.2023.7.16.0,16,6104142,16,,,2023-07-16 00:00:00,KINGSTON CLIMATE,2023-07-16T05:00:00,,ND,84
-76.59944444444444,44.223333333333336,,20.8,,,,2023,7,1,,27,18.4,21,99.9,ON,,30,,2023,0,,,7,NA,6104142.2023.7.16.1,16,6104142,16,,,2023-07-16 01:00:00,KINGSTON CLIMATE,2023-07-16T06:00:00,,ND,86
-76.59944444444444,44.223333333333336,,19.6,,,,2023,7,2,,,18.7,24,99.74,ON,,35,,2023,1.2,,,7,NA,6104142.2023.7.16.2,16,6104142,16,,,2023-07-16 02:00:00,KINGSTON CLIMATE,2023-07-16T07:00:00,,ND,94
-76.59944444444444,44.223333333333336,,19.8,,,,2023,7,3,,,18.6,3,99.81,ON,,10,,2023,0.2,,,7,NA,6104142.2023.7.16.3,16,6104142,16,,,2023-07-16 03:00:00,KINGSTON CLIMATE,2023-07-16T08:00:00,,ND,93
-76.59944444444444,44.223333333333336,,19.3,,,,2023,7,4,,,18.7,8,99.84,ON,,32,,2023,2.2,,,7,NA,6104142.2023.7.16.4,16,6104142,16,,,2023-07-16 04:00:00,KINGSTON CLIMATE,2023-07-16T09:00:00,,ND,96
-76.59944444444444,44.223333333333336,,19.3,,,,2023,7,5,,,18.7,12,99.77,ON,,4,,2023,2.4,,,7,NA,6104142.2023.7.16.5,16,6104142,16,,,2023-07-16 05:00:00,KINGSTON CLIMATE,2023-07-16T10:00:00,,ND,97
-76.59944444444444,44.223333333333336,,19.6,,,,2023,7,6,,,18.8,11,99.72,ON,,5,,2023,0,,,7,NA,6104142.2023.7.16.6,16,6104142,16,,,2023-07-16 06:00:00,KINGSTON CLIMATE,2023-07-16T11:00:00,,ND,95
-76.59944444444444,44.223333333333336,,19.9,,,,2023,7,7,,,19.0,14,99.73,ON,,8,,2023,0,,,7,NA,6104142.2023.7.16.7,16,6104142,16,,,2023-07-16 07:00:00,KINGSTON CLIMATE,2023-07-16T12:00:00,,ND,95
-76.59944444444444,44.223333333333336,,20.5,,,,2023,7,8,,28,19.4,12,99.74,ON,,7,,2023,0,,,7,NA,6104142.2023.7.16.8,16,6104142,16,,,2023-07-16 08:00:00,KINGSTON CLIMATE,2023-07-16T13:00:00,,ND,93
-76.59944444444444,44.223333333333336,,21.7,,,,2023,7,9,,29,19.9,10,99.71,ON,,8,,2023,0,,,7,NA,6104142.2023.7.16.9,16,6104142,16,,,2023-07-16 09:00:00,KINGSTON CLIMATE,2023-07-16T14:00:00,,ND,89
-76.59944444444444,44.223333333333336,,22.3,,,,2023,7,10,,30,19.7,10,99.75,ON,,13,,2023,0,,,7,NA,6104142.2023.7.16.10,16,6104142,16,,,2023-07-16 10:00:00,KINGSTON CLIMATE,2023-07-16T15:00:00,,ND,85
-76.59944444444444,44.223333333333336,,22.8,,,,2023,7,11,,30,19.8,3,99.76,ON,,20,,2023,0,,,7,NA,6104142.2023.7.16.11,16,6104142,16,,,2023-07-16 11:00:00,KINGSTON CLIMATE,2023-07-16T16:00:00,,ND,83
-76.59944444444444,44.223333333333336,,22.8,,,,2023,7,12,,30,19.6,6,99.74,ON,,24,,2023,0,,,7,NA,6104142.2023.7.16.12,16,6104142,16,,,2023-07-16 12:00:00,KINGSTON CLIMATE,2023-07-16T17:00:00,,ND,82
-76.59944444444444,44.223333333333336,,22.3,,,,2023,7,13,,30,20.3,12,99.74,ON,,20,,2023,0,,,7,NA,6104142.2023.7.16.13,16,6104142,16,,,2023-07-16 13:00:00,KINGSTON CLIMATE,2023-07-16T18:00:00,,ND,88
-76.59944444444444,44.223333333333336,,23.9,,,,2023,7,14,,31,20.0,11,99.7,ON,,22,,2023,0,,,7,NA,6104142.2023.7.16.14,16,6104142,16,,,2023-07-16 14:00:00,KINGSTON CLIMATE,2023-07-16T19:00:00,,ND,79
-76.59944444444444,44.223333333333336,,23.9,,,,2023,7,15,,32,20.6,16,99.69,ON,,20,,2023,0,,,7,NA,6104142.2023.7.16.15,16,6104142,16,,,2023-07-16 15:00:00,KINGSTON CLIMATE,2023-07-16T20:00:00,,ND,82
-76.59944444444444,44.223333333333336,,23.9,,,,2023,7,16,,32,20.8,14,99.67,ON,,21,,2023,0,,,7,NA,6104142.2023.7.16.16,16,6104142,16,,,2023-07-16 16:00:00,KINGSTON CLIMATE,2023-07-16T21:00:00,,ND,83
-76.59944444444444,44.223333333333336,,24.6,,,,2023,7,17,,33,20.6,14,99.68,ON,,22,,2023,0,,,7,NA,6104142.2023.7.16.17,16,6104142,16,,,2023-07-16 17:00:00,KINGSTON CLIMATE,2023-07-16T22:00:00,,ND,79
-76.59944444444444,44.223333333333336,,24.5,,,,2023,7,18,,32,19.7,12,99.7,ON,,22,,2023,0,,,7,NA,6104142.2023.7.16.18,16,6104142,16,,,2023-07-16 18:00:00,KINGSTON CLIMATE,2023-07-16T23:00:00,,ND,75
-76.59944444444444,44.223333333333336,,21.7,,,,2023,7,19,,29,20.0,16,99.71,ON,,20,,2023,0,,,7,NA,6104142.2023.7.16.19,17,6104142,16,,,2023-07-16 19:00:00,KINGSTON CLIMATE,2023-07-17T00:00:00,,ND,90
-76.59944444444444,44.223333333333336,,21.0,,,,2023,7,20,,28,19.7,9,99.75,ON,,21,,2023,0,,,7,NA,6104142.2023.7.16.20,17,6104142,16,,,2023-07-16 20:00:00,KINGSTON CLIMATE,2023-07-17T01:00:00,,ND,93
-76.59944444444444,44.223333333333336,,20.9,,,,2023,7,21,,29,20.1,15,99.72,ON,,19,,2023,0,,,7,NA,6104142.2023.7.16.21,17,6104142,16,,,2023-07-16 21:00:00,KINGSTON CLIMATE,2023-07-17T02:00:00,,ND,95
-76.59944444444444,44.223333333333336,,20.8,,,,2023,7,22,,28,19.9,11,99.78,ON,,20,,2023,0,,,7,NA,6104142.2023.7.16.22,17,6104142,16,,,2023-07-16 22:00:00,KINGSTON CLIMATE,2023-07-17T03:00:00,,ND,94
-76.59944444444444,44.223333333333336,,20.7,,,,2023,7,23,,28,19.6,8,99.77,ON,,20,,2023,0,,,7,NA,6104142.2023.7.16.23,17,6104142,16,,,2023-07-16 23:00:00,KINGSTON CLIMATE,2023-07-17T04:00:00,,ND,93
-76.59944444444444,44.223333333333336,,21.3,,,,2023,7,0,,28,19.4,12,99.77,ON,,20,,2023,0,,,7,NA,6104142.2023.7.17.0,17,6104142,17,,,2023-07-17 00:00:00,KINGSTON CLIMATE,2023-07-17T05:00:00,,ND,89
-76.59944444444444,44.223333333333336,,21.1,,,,2023,7,1,,28,19.5,13,99.75,ON,,20,,2023,0,,,7,NA,6104142.2023.7.17.1,17,6104142,17,,,2023-07-17 01:00:00,KINGSTON CLIMATE,2023-07-17T06:00:00,,ND,90
-76.59944444444444,44.223333333333336,,21.1,,,,2023,7,2,,28,18.6,16,99.75,ON,,20,,2023,0,,,7,NA,6104142.2023.7.17.2,17,6104142,17,,,2023-07-17 02:00:00,KINGSTON CLIMATE,2023-07-17T07:00:00,,ND,86
-76.59944444444444,44.223333333333336,,20.9,,,,2023,7,3,,27,18.3,12,99.75,ON,,21,,2023,0,,,7,NA,6104142.2023.7.17.3,17,6104142,17,,,2023-07-17 03:00:00,KINGSTON CLIMATE,2023-07-17T08:00:00,,ND,85
-76.59944444444444,44.223333333333336,,20.6,,,,2023,7,4,,27,18.3,13,99.77,ON,,20,,2023,0,,,7,NA,6104142.2023.7.17.4,17,6104142,17,,,2023-07-17 04:00:00,KINGSTON CLIMATE,2023-07-17T09:00:00,,ND,87
-76.59944444444444,44.223333333333336,,20.7,,,,2023,7,5,,27,18.7,16,99.77,ON,,24,,2023,0,,,7,NA,6104142.2023.7.17.5,17,6104142,17,,,2023-07-17 05:00:00,KINGSTON CLIMATE,2023-07-17T10:00:00,,ND,88
-76.59944444444444,44.223333333333336,,21.0,,,,2023,7,6,,27,18.6,16,99.82,ON,,23,,2023,0,,,7,NA,6104142.2023.7.17.6,17,6104142,17,,,2023-07-17 06:00:00,KINGSTON CLIMATE,2023-07-17T11:00:00,,ND,86
-76.59944444444444,44.223333333333336,,21.9,,,,2023,7,7,,29,19.0,17,99.87,ON,,23,,2023,0,,,7,NA,6104142.2023.7.17.7,17,6104142,17,,,2023-07-17 07:00:00,KINGSTON CLIMATE,2023-07-17T12:00:00,,ND,84
-76.59944444444444,44.223333333333336,,23.4,,,,2023,7,8,,30,19.3,19,99.94,ON,,22,,2023,0,,,7,NA,6104142.2023.7.17.8,17,6104142,17,,,2023-07-17 08:00:00,KINGSTON CLIMATE,2023-07-17T13:00:00,,ND,78
-76.59944444444444,44.223333333333336,,23.8,,,,2023,7,9,,30,18.8,20,99.97,ON,,23,,2023,0,,,7,NA,6104142.2023.7.17.9,17,6104142,17,,,2023-07-17 09:00:00,KINGSTON CLIMATE,2023-07-17T14:00:00,,ND,73
-76.59944444444444,44.223333333333336,,24.5,,,,2023,7,10,,30,17.8,19,100.0,ON,,22,,2023,0,,,7,NA,6104142.2023.7.17.10,17,6104142,17,,,2023-07-17 10:00:00,KINGSTON CLIMATE,2023-07-17T15:00:00,,ND,66
-76.59944444444444,44.223333333333336,,25.0,,,,2023,7,11,,31,17.7,21,100.03,ON,,22,,2023,0,,,7,NA,6104142.2023.7.17.11,17,6104142,17,,,2023-07-17 11:00:00,KINGSTON CLIMATE,2023-07-17T16:00:00,,ND,64
-76.59944444444444,44.223333333333336,,24.3,,,,2023,7,12,,30,17.7,27,100.06,ON,,19,,2023,0,,,7,NA,6104142.2023.7.17.12,17,6104142,17,,,2023-07-17 12:00:00,KINGSTON CLIMATE,2023-07-17T17:00:00,,ND,67
-76.59944444444444,44.223333333333336,,25.7,,,,2023,7,13,,31,17.2,22,100.07,ON,,22,,2023,0,,,7,NA,6104142.2023.7.17.13,17,6104142,17,,,2023-07-17 13:00:00,KINGSTON CLIMATE,2023-07-17T18:00:00,,ND,59
-76.59944444444444,44.223333333333336,,26.3,,,,2023,7,14,,30,15.1,20,100.11,ON,,21,,2023,0,,,7,NA,6104142.2023.7.17.14,17,6104142,17,,,2023-07-17 14:00:00,KINGSTON CLIMATE,2023-07-17T19:00:00,,ND,50
-76.59944444444444,44.223333333333336,,26.0,,,,2023,7,15,,30,14.6,18,100.1,ON,,25,,2023,0,,,7,NA,6104142.2023.7.17.15,17,6104142,17,,,2023-07-17 15:00:00,KINGSTON CLIMATE,2023-07-17T20:00:00,,ND,49
-76.59944444444444,44.223333333333336,,24.3,,,,2023,7,16,,30,17.3,15,100.07,ON,,18,,2023,0,,,7,NA,6104142.2023.7.17.16,17,6104142,17,,,2023-07-17 16:00:00,KINGSTON CLIMATE,2023-07-17T21:00:00,,ND,65
-76.59944444444444,44.223333333333336,,24.1,,,,2023,7,17,,29,16.5,11,100.04,ON,,17,,2023,0,,,7,NA,6104142.2023.7.17.17,17,6104142,17,,,2023-07-17 17:00:00,KINGSTON CLIMATE,2023-07-17T22:00:00,,ND,63
-76.59944444444444,44.223333333333336,,24.0,,,,2023,7,18,,29,16.0,8,100.05,ON,,19,,2023,0,,,7,NA,6104142.2023.7.17.18,17,6104142,17,,,2023-07-17 18:00:00,KINGSTON CLIMATE,2023-07-17T23:00:00,,ND,61
-76.59944444444444,44.223333333333336,,23.1,,,,2023,7,19,,29,17.7,10,100.06,ON,,16,,2023,0,,,7,NA,6104142.2023.7.17.19,18,6104142,17,,,2023-07-17 19:00:00,KINGSTON CLIMATE,2023-07-18T00:00:00,,ND,72
-76.59944444444444,44.223333333333336,,22.4,,,,2023,7,20,,29,18.6,10,100.06,ON,,15,,2023,0,,,7,NA,6104142.2023.7.17.20,18,6104142,17,,,2023-07-17 20:00:00,KINGSTON CLIMATE,2023-07-18T01:00:00,,ND,79
-76.59944444444444,44.223333333333336,,22.4,,,,2023,7,21,,29,18.9,6,100.08,ON,,14,,2023,0,,,7,NA,6104142.2023.7.17.21,18,6104142,17,,,2023-07-17 21:00:00,KINGSTON CLIMATE,2023-07-18T02:00:00,,ND,80
-76.59944444444444,44.223333333333336,,22.3,,,,2023,7,22,,29,18.3,5,100.07,ON,,19,,2023,0,,,7,NA,6104142.2023.7.17.22,18,6104142,17,,,2023-07-17 22:00:00,KINGSTON CLIMATE,2023-07-18T03:00:00,,ND,78
-76.59944444444444,44.223333333333336,,21.1,,,,2023,7,23,,27,18.2,1,100.08,ON,,29,,2023,0,,,7,NA,6104142.2023.7.17.23,18,6104142,17,,,2023-07-17 23:00:00,KINGSTON CLIMATE,2023-07-18T04:00:00,,ND,83
-76.59944444444444,44.223333333333336,,21.2,,,,2023,7,0,,27,18.1,8,100.08,ON,,13,,2023,0.5,,,7,NA,6104142.2023.7.18.0,18,6104142,18,,,2023-07-18 00:00:00,KINGSTON CLIMATE,2023-07-18T05:00:00,,ND,83
-76.59944444444444,44.223333333333336,,18.9,,,,2023,7,1,,,18.0,3,100.08,ON,,31,,2023,0,,,7,NA,6104142.2023.7.18.1,18,6104142,18,,,2023-07-18 01:00:00,KINGSTON CLIMATE,2023-07-18T06:00:00,,ND,94
-76.59944444444444,44.223333333333336,,18.9,,,,2023,7,2,,,18.5,3,100.09,ON,,34,,2023,0,,,7,NA,6104142.2023.7.18.2,18,6104142,18,,,2023-07-18 02:00:00,KINGSTON CLIMATE,2023-07-18T07:00:00,,ND,97
-76.59944444444444,44.223333333333336,,19.3,,,,2023,7,3,,,17.5,7,100.08,ON,,32,,2023,0,,,7,NA,6104142.2023.7.18.3,18,6104142,18,,,2023-07-18 03:00:00,KINGSTON CLIMATE,2023-07-18T08:00:00,,ND,89
-76.59944444444444,44.223333333333336,,19.5,,,,2023,7,4,,,17.3,7,100.1,ON,,1,,2023,0,,,7,NA,6104142.2023.7.18.4,18,6104142,18,,,2023-07-18 04:00:00,KINGSTON CLIMATE,2023-07-18T09:00:00,,ND,87
-76.59944444444444,44.223333333333336,,18.9,,,,2023,7,5,,,17.4,5,100.11,ON,,8,,2023,0,,,7,NA,6104142.2023.7.18.5,18,6104142,18,,,2023-07-18 05:00:00,KINGSTON CLIMATE,2023-07-18T10:00:00,,ND,91
-76.59944444444444,44.223333333333336,,19.1,,,,2023,7,6,,,18.3,6,100.19,ON,,33,,2023,0,,,7,NA,6104142.2023.7.18.6,18,6104142,18,,,2023-07-18 06:00:00,KINGSTON CLIMATE,2023-07-18T11:00:00,,ND,95
-76.59944444444444,44.223333333333336,,20.6,,,,2023,7,7,,27,18.5,6,100.22,ON,,35,,2023,0,,,7,NA,6104142.2023.7.18.7,18,6104142,18,,,2023-07-18 07:00:00,KINGSTON CLIMATE,2023-07-18T12:00:00,,ND,88
-76.59944444444444,44.223333333333336,,22.5,,,,2023,7,8,,28,17.8,2,100.25,ON,,26,,2023,0,,,7,NA,6104142.2023.7.18.8,18,6104142,18,,,2023-07-18 08:00:00,KINGSTON CLIMATE,2023-07-18T13:00:00,,ND,75
-76.59944444444444,44.223333333333336,,23.5,,,,2023,7,9,,30,18.9,9,100.26,ON,,23,,2023,0,,,7,NA,6104142.2023.7.18.9,18,6104142,18,,,2023-07-18 09:00:00,KINGSTON CLIMATE,2023-07-18T14:00:00,,ND,75
-76.59944444444444,44.223333333333336,,23.1,,,,2023,7,10,,30,19.5,11,100.3,ON,,15,,2023,0,,,7,NA,6104142.2023.7.18.10,18,6104142,18,,,2023-07-18 10:00:00,KINGSTON CLIMATE,2023-07-18T15:00:00,,ND,80
-76.59944444444444,44.223333333333336,,23.4,,,,2023,7,11,,31,19.9,18,100.3,ON,,16,,2023,0,,,7,NA,6104142.2023.7.18.11,18,6104142,18,,,2023-07-18 11:00:00,KINGSTON CLIMATE,2023-07-18T16:00:00,,ND,81
-76.59944444444444,44.223333333333336,,23.4,,,,2023,7,12,,31,19.6,21,100.28,ON,,17,,2023,0,,,7,NA,6104142.2023.7.18.12,18,6104142,18,,,2023-07-18 12:00:00,KINGSTON CLIMATE,2023-07-18T17:00:00,,ND,79
-76.59944444444444,44.223333333333336,,23.4,,,,2023,7,13,,31,19.8,21,100.25,ON,,18,,2023,0,,,7,NA,6104142.2023.7.18.13,18,6104142,18,,,2023-07-18 13:00:00,KINGSTON CLIMATE,2023-07-18T18:00:00,,ND,80
-76.59944444444444,44.223333333333336,,22.9,,,,2023,7,14,,30,19.1,21,100.2,ON,,19,,2023,0,,,7,NA,6104142.2023.7.18.14,18,6104142,18,,,2023-07-18 14:00:00,KINGSTON CLIMATE,2023-07-18T19:00:00,,ND,79
-76.59944444444444,44.223333333333336,,23.9,,,,2023,7,15,,31,19.4,18,100.19,ON,,18,,2023,0,,,7,NA,6104142.2023.7.18.15,18,6104142,18,,,2023-07-18 15:00:00,KINGSTON CLIMATE,2023-07-18T20:00:00,,ND,76
-76.59944444444444,44.223333333333336,,23.9,,,,2023,7,16,,31,19.6,21,100.18,ON,,20,,2023,0,,,7,NA,6104142.2023.7.18.16,18,6104142,18,,,2023-07-18 16:00:00,KINGSTON CLIMATE,2023-07-18T21:00:00,,ND,77
-76.59944444444444,44.223333333333336,,23.1,,,,2023,7,17,,30,19.7,19,100.15,ON,,19,,2023,0,,,7,NA,6104142.2023.7.18.17,18,6104142,18,,,2023-07-18 17:00:00,KINGSTON CLIMATE,2023-07-18T22:00:00,,ND,81
-76.59944444444444,44.223333333333336,,23.7,,,,2023,7,18,,30,18.7,15,100.15,ON,,24,,2023,0,,,7,NA,6104142.2023.7.18.18,18,6104142,18,,,2023-07-18 18:00:00,KINGSTON CLIMATE,2023-07-18T23:00:00,,ND,74
-76.59944444444444,44.223333333333336,,23.0,,,,2023,7,19,,29,18.2,12,100.19,ON,,27,,2023,0,,,7,NA,6104142.2023.7.18.19,19,6104142,18,,,2023-07-18 19:00:00,KINGSTON CLIMATE,2023-07-19T00:00:00,,ND,74
-76.59944444444444,44.223333333333336,,21.7,,,,2023,7,20,,27,17.1,9,100.21,ON,,27,,2023,0,,,7,NA,6104142.2023.7.18.20,19,6104142,18,,,2023-07-18 20:00:00,KINGSTON CLIMATE,2023-07-19T01:00:00,,ND,75
